day,BON,TDA,JDA,MCN,IHR,LMN,LGS,LWG,BON,TDA,JDA,MCN,PRD,WAN,RIS,RRH,WEL,CHJ,GCL,CIBW
242,21.8375,21.9666666666667,21.9875,21.3333333333333,21.15,21.0125,20.3875,19.8666666666667,21.8375,21.9666666666667,21.9875,21.3333333333333,19.6230769230769,20.0333333333333,19.4166666666667,19.1875,18.725,18.9285714285714,22.0208333333333,18.3875
243,21.9625,21.975,22.0291666666667,21.2666666666667,21.1583333333333,21.0166666666667,20.3625,19.7166666666667,21.9625,21.975,22.0291666666667,21.2666666666667,,19.94,19.4375,19.1416666666667,19.0458333333333,19.1458333333333,21.8791666666667,17.775
244,22.1041666666667,22.0666666666667,22.025,21.325,21.2291666666667,20.9125,20.2875,19.55,22.1041666666667,22.0666666666667,22.025,21.325,20.125,20.0625,19.4625,19.2541666666667,19.3958333333333,19.2086956521739,21.1416666666667,17.1291666666667
245,22.1625,22.0583333333333,22.0583333333333,21.2583333333333,21.2708333333333,20.8791666666667,20.2625,19.5166666666667,22.1625,22.0583333333333,22.0583333333333,21.2583333333333,20.1,20.6833333333333,19.425,19.3208333333333,19.5875,19.3333333333333,20.9875,18.35
246,22.0708333333333,22.025,22.1125,21.3666666666667,21.2833333333333,21.0541666666667,20.3708333333333,19.9833333333333,22.0708333333333,22.025,22.1125,21.3666666666667,20.1833333333333,20.9541666666667,19.5166666666667,19.5791666666667,19.625,19.2363636363636,20.9125,18.8833333333333
247,21.9875,22.0083333333333,22.1291666666667,21.5416666666667,21.4125,20.9833333333333,20.1916666666667,20.2666666666667,21.9875,22.0083333333333,22.1291666666667,21.5416666666667,20.0958333333333,20.6416666666667,19.7416666666667,19.7208333333333,19.575,19.2285714285714,19.9541666666667,18.9625
248,21.9958333333333,22.0333333333333,22.3,21.6833333333333,21.4916666666667,20.94,20.3,20.35625,21.9958333333333,22.0333333333333,22.3,21.6833333333333,20.2291666666667,20.4125,19.9083333333333,19.9416666666667,19.6083333333333,19.0083333333333,20.4583333333333,18.9916666666667
249,21.9458333333333,22.1541666666667,22.3666666666667,21.8083333333333,21.4791666666667,,,,21.9458333333333,22.1541666666667,22.3666666666667,21.8083333333333,20.2125,20.8958333333333,20.0541666666667,19.875,19.4666666666667,18.8166666666667,20.7583333333333,18.9083333333333
250,21.9916666666667,22.2416666666667,22.425,21.7625,21.4333333333333,,,,21.9916666666667,22.2416666666667,22.425,21.7625,20.225,20.6375,20.0583333333333,20,19.4125,,21.35,18.1666666666667
251,21.7291666666667,22.0708333333333,22.1958333333333,21.5333333333333,21.4083333333333,,,,21.7291666666667,22.0708333333333,22.1958333333333,21.5333333333333,20.1583333333333,20.0041666666667,20.125,20.0166666666667,19.2333333333333,18.86,19.7347826086956,17.3291666666667
252,21.5041666666667,21.7875,22.15,21.325,21.4291666666667,,,,21.5041666666667,21.7875,22.15,21.325,20.0083333333333,19.9291666666667,20.0333333333333,19.9625,19.2333333333333,18.9,21.1708333333333,18.0125
253,21.4791666666667,21.6125,22.075,21.2625,21.4125,,,,21.4791666666667,21.6125,22.075,21.2625,19.825,20.2333333333333,19.9208333333333,19.8041666666667,19.0666666666667,18.7230769230769,21.1916666666667,18.1166666666667
254,21.4291666666667,21.5666666666667,21.9416666666667,21.2,21.1708333333333,,,,21.4291666666667,21.5666666666667,21.9416666666667,21.2,19.7958333333333,20.2416666666667,19.7875,19.6166666666667,18.9375,18.66,21.0541666666667,17.9791666666667
255,21.425,21.5791666666667,21.8791666666667,,21.1125,,,,21.425,21.5791666666667,21.8791666666667,,19.9583333333333,20.3416666666667,19.7041666666667,19.5041666666667,19,18.7052631578947,21.0458333333333,17.8416666666667
256,21.2791666666667,21.6291666666667,21.7791666666667,,,,,,21.2791666666667,21.6291666666667,21.7791666666667,,20.1041666666667,20.1083333333333,19.5291666666667,19.35,19.0291666666667,18.6,20.825,17.6833333333333
257,21.2041666666667,21.5,21.6083333333333,,,,,,21.2041666666667,21.5,21.6083333333333,,20.0125,19.9708333333333,19.2875,19.2041666666667,18.8666666666667,18.625,20.5583333333333,17.6583333333333
258,21.075,21.2333333333333,21.4916666666667,,,,,,21.075,21.2333333333333,21.4916666666667,,19.8,19.7458333333333,19.1375,18.9833333333333,18.5833333333333,18.46,20.925,17.5541666666667
259,20.825,21.025,21.3588235294118,,,,,,20.825,21.025,21.3588235294118,,19.5875,19.55,18.8416666666667,18.8208333333333,18.5375,18.4,21.0875,17.2791666666667
260,20.7538461538462,20.67,,,,,,,20.7538461538462,20.67,,,19.3,19.3458333333333,18.7666666666667,18.7166666666667,18.3875,18.2888888888889,20.8375,16.6583333333333
261,,,,,,,,,,,,,19.1625,19.2333333333333,18.5541666666667,18.5541666666667,18.2791666666667,18.3266666666667,20.6166666666667,17.0125
262,,,,,,,,,,,,,18.9708333333333,19.2,18.6083333333333,18.45,18.1958333333333,18.3578947368421,20.4583333333333,17.15
263,,,,,,,,,,,,,18.9291666666667,18.9666666666667,18.4958333333333,18.4875,18.2375,18.3666666666667,20.3375,17.1833333333333
264,,,,,,,,,,,,,18.6708333333333,18.6625,18.3875,18.4875,18.4416666666667,18.37,20.05,17.2708333333333
265,,,,,,,,,,,,,18.6625,18.6708333333333,18.4583333333333,18.4416666666667,18.4958333333333,18.3428571428571,20.2958333333333,17.3208333333333
266,,,,,,,,,,,,,18.5375,18.4625,18.2791666666667,18.3166666666667,18.3791666666667,18.3833333333333,20.2083333333333,17.1583333333333
267,,,,,,,,,,,,,18.3083333333333,18.2333333333333,18.2125,18.2208333333333,18.2291666666667,18.4318181818182,19.975,16.8875
268,,,,,,,,,,,,,18.0375,18.0458333333333,18.0833333333333,18.1666666666667,18.1208333333333,18.4583333333333,19.4583333333333,16.6041666666667
269,,,,,,,,,,,,,17.95,17.9791666666667,18.1916666666667,18.1333333333333,18.2375,18.4875,19.5708333333333,16.6333333333333
270,,,,,,,,,,,,,17.7041666666667,17.7666666666667,18,18.0666666666667,18.1083333333333,18.4478260869565,19.5125,16.4125
271,,,,,,,,,,,,,17.3166666666667,17.4458333333333,17.6333333333333,17.7875,17.875,18.2458333333333,19.3083333333333,15.7666666666667
272,,,,,,,,,,,,,16.7958333333333,16.8625,17.2833333333333,17.3625,17.4625,18,19.0916666666667,15.275
273,,,,,,,,,,,,,16,16.56,16.9416666666667,17.1208333333333,17.1083333333333,18.0333333333333,18.9416666666667,14.2791666666667
274,,,,,,,,,,,,,15.9958333333333,16.6541666666667,16.9375,17.0583333333333,17.2375,18.0333333333333,18.8416666666667,13.6125
275,,,,,,,,,,,,,16.225,16.4375,16.85,16.8791666666667,17.3375,17.85,18.7375,11.325
276,,,,,,,,,,,,,16.1875,16.3833333333333,16.7521739130435,16.8260869565217,17.4695652173913,17.7583333333333,18.6125,11.8333333333333
277,,,,,,,,,,,,,16.0458333333333,16.3208333333333,16.7291666666667,16.7916666666667,17.3833333333333,17.9708333333333,18.5125,11.4708333333333
278,,,,,,,,,,,,,15.9958333333333,16.1916666666667,16.5833333333333,16.8791666666667,17.2625,18.0666666666667,18.4708333333333,12.9416666666667
279,,,,,,,,,,,,,15.8291666666667,16.3333333333333,16.5708333333333,16.9333333333333,17.1583333333333,18.0375,18.3958333333333,12.9208333333333
280,,,,,,,,,,,,,15.8166666666667,16.2375,16.7041666666667,16.9,17.3291666666667,18.05,18.3,12.9791666666667
281,,,,,,,,,,,,,15.7208333333333,16.1375,16.6416666666667,16.7541666666667,17.3166666666667,17.95,18.2041666666667,12.3958333333333
282,,,,,,,,,,,,,15.5,15.8666666666667,16.2708333333333,16.5416666666667,16.8583333333333,17.7208333333333,18.0708333333333,12.1166666666667
283,,,,,,,,,,,,,15.3,15.6708333333333,16.1375,16.4041666666667,16.7291666666667,17.55,17.9125,11.6708333333333
284,,,,,,,,,,,,,15.1458333333333,15.4375,16.05,16.325,16.6791666666667,17.3333333333333,17.8,11.4
285,,,,,,,,,,,,,14.9916666666667,15.3625,15.95,16.1625,16.6333333333333,17.1,17.725,11.1916666666667
286,,,,,,,,,,,,,14.9541666666667,15.2625,15.8708333333333,16.0666666666667,16.5041666666667,17.05,17.675,11.0708333333333
287,,,,,,,,,,,,,14.8916666666667,15.2541666666667,15.7375,16.0416666666667,16.3125,17.05,17.6,10.9291666666667
288,,,,,,,,,,,,,14.8625,15.1291666666667,15.8375,16.1,16.2041666666667,17.1041666666667,17.5,10.8916666666667
289,,,,,,,,,,,,,14.8125,15.15,15.8541666666667,15.9708333333333,16.3583333333333,17.0583333333333,17.4666666666667,10.5666666666667
290,,,,,,,,,,,,,14.7875,15.1333333333333,15.825,15.8375,16.3173913043478,16.95,17.375,10.9083333333333
291,,,,,,,,,,,,,14.6333333333333,15.0333333333333,15.5875,15.6916666666667,16.1291666666667,16.8666666666667,17.2791666666667,10.8041666666667
292,,,,,,,,,,,,,14.5166666666667,14.9208333333333,15.3916666666667,15.65,15.9625,16.7916666666667,17.1833333333333,10.6375
293,,,,,,,,,,,,,14.275,14.7208333333333,15.2625,15.5666666666667,15.85,16.6916666666667,17.075,10.6125
294,,,,,,,,,,,,,14.2125,14.6291666666667,15.1333333333333,15.3458333333333,15.7208333333333,16.6333333333333,16.9708333333333,10.5916666666667
295,,,,,,,,,,,,,14.1958333333333,14.5958333333333,15.0565217391304,15.2291666666667,15.7125,16.6166666666667,16.8708333333333,10.6291666666667
296,,,,,,,,,,,,,14.0958333333333,14.4708333333333,14.6833333333333,15.1541666666667,15.6458333333333,16.5208333333333,16.7875,10.3833333333333
297,,,,,,,,,,,,,14.1416666666667,14.5541666666667,14.6916666666667,15.1416666666667,15.6791666666667,16.4190476190476,16.6916666666667,10.2083333333333
298,,,,,,,,,,,,,14.1583333333333,14.4958333333333,14.7791666666667,15.1333333333333,15.7458333333333,16.3,16.5958333333333,9.99583333333334
299,,,,,,,,,,,,,13.9083333333333,14.1791666666667,14.6625,15.0583333333333,15.5416666666667,16.1458333333333,16.425,9.74166666666667
300,,,,,,,,,,,,,13.6791666666667,14.0666666666667,14.5666666666667,14.95,15.1166666666667,15.9666666666667,16.2916666666667,9.5375
301,,,,,,,,,,,,,13.525,13.9291666666667,14.375,14.8166666666667,14.8458333333333,15.7125,16.1416666666667,9.375
302,,,,,,,,,,,,,13.3,13.4291666666667,14.175,14.6041666666667,14.6416666666667,15.3458333333333,15.9,8.9375
303,,,,,,,,,,,,,12.8083333333333,13.25,13.95,14.1208333333333,14.1333333333333,15.075,15.7291666666667,8.71666666666667
304,,,,,,,,,,,,,12.67,13.06,13.5333333333333,13.7666666666667,13.9363636363636,14.8041666666667,15.5625,8.6125
305,,,,,,,,,,,,,12.6,13.0583333333333,13.3208333333333,13.6,13.7958333333333,14.6125,15.4083333333333,8.44166666666667
306,,,,,,,,,,,,,12.6083333333333,12.9541666666667,13.2,13.4833333333333,13.7166666666667,14.3708333333333,15.2916666666667,8.44166666666667
307,,,,,,,,,,,,,12.5458333333333,12.8,13.095652173913,13.2304347826087,13.5130434782609,14.275,15.1541666666667,8.53333333333333
308,,,,,,,,,,,,,12.4416666666667,12.6416666666667,13.0208333333333,13.2,13.5041666666667,14.1708333333333,15.0541666666667,8.49583333333334
309,,,,,,,,,,,,,12.3375,12.5583333333333,13.0166666666667,13.1708333333333,13.5458333333333,13.9458333333333,14.9125,8.325
310,,,,,,,,,,,,,12.2333333333333,12.475,12.9208333333333,13.0583333333333,13.5458333333333,14.0125,14.8125,8.25
311,,,,,,,,,,,,,12.2041666666667,12.4416666666667,12.9041666666667,13.1291666666667,13.3708333333333,13.875,14.7166666666667,8.1125
312,,,,,,,,,,,,,12.15,12.3625,13,13.1375,13.4333333333333,13.7208333333333,14.5916666666667,8.05416666666667
313,,,,,,,,,,,,,12.0833333333333,12.2958333333333,12.9041666666667,13.0416666666667,13.2958333333333,13.6,14.4958333333333,8.05416666666667
314,,,,,,,,,,,,,12.0666666666667,12.3666666666667,12.9041666666667,13.0916666666667,13.1833333333333,13.5375,14.4041666666667,8.07916666666667
315,,,,,,,,,,,,,12.0833333333333,12.4458333333333,12.8791666666667,12.9125,13.1083333333333,13.3666666666667,14.2625,8.06666666666667
316,,,,,,,,,,,,,12.0791666666667,12.3333333333333,12.7083333333333,12.8166666666667,12.9791666666667,13.2833333333333,14.1416666666667,8.0875
317,,,,,,,,,,,,,11.9208333333333,12.2375,12.5833333333333,12.7375,12.9083333333333,13.0791666666667,14.0166666666667,8.05416666666667
318,,,,,,,,,,,,,11.8958333333333,12.1708333333333,12.5125,12.5833333333333,12.6958333333333,12.9541666666667,13.8541666666667,8.04583333333333
319,,,,,,,,,,,,,11.8791666666667,12.0708333333333,12.4166666666667,12.5541666666667,12.6041666666667,12.8708333333333,13.7375,7.9125
320,,,,,,,,,,,,,11.8,11.9958333333333,12.4,12.4333333333333,12.5541666666667,12.7291666666667,13.6208333333333,8.0875
321,,,,,,,,,,,,,11.7375,12.025,12.2583333333333,12.3,12.4166666666667,12.6291666666667,13.4708333333333,7.92916666666667
322,,,,,,,,,,,,,11.7291666666667,11.9208333333333,12.0666666666667,12.2041666666667,12.3333333333333,12.4958333333333,13.3583333333333,7.48333333333333
323,,,,,,,,,,,,,11.6541666666667,11.8958333333333,12.025,12.1333333333333,12.175,12.3291666666667,13.2833333333333,7.21666666666667
324,,,,,,,,,,,,,11.5625,11.7041666666667,11.8458333333333,12.0083333333333,12.0166666666667,12.05,12.9916666666667,7.27083333333333
325,,,,,,,,,,,,,11.3041666666667,11.4666666666667,11.6416666666667,11.7958333333333,11.7166666666667,11.775,12.8083333333333,7.325
326,,,,,,,,,,,,,11.0708333333333,11.2166666666667,11.4333333333333,11.525,11.3916666666667,11.4833333333333,12.6208333333333,7.425
327,,,,,,,,,,,,,10.8166666666667,10.9875,11.1958333333333,11.2666666666667,11.1833333333333,11.2208333333333,12.4583333333333,7.30416666666667
328,,,,,,,,,,,,,10.575,10.775,10.8875,10.9958333333333,10.8833333333333,11.2041666666667,12.325,7.25
329,,,,,,,,,,,,,10.3041666666667,10.55,10.6833333333333,10.775,10.7166666666667,11.1083333333333,12.1791666666667,6.55416666666667
330,,,,,,,,,,,,,10.0083333333333,10.4375,10.425,10.4625,10.6,10.8541666666667,11.9541666666667,6.2125
331,,,,,,,,,,,,,9.80833333333333,9.94583333333334,9.99583333333334,10.1625,10.2666666666667,10.5458333333333,11.6791666666667,6.42083333333333
332,,,,,,,,,,,,,9.2125,9.6,9.81666666666667,9.94583333333334,9.89583333333334,10.325,11.4416666666667,6.23333333333333
333,,,,,,,,,,,,,9.02083333333333,9.19166666666666,9.52916666666667,9.59583333333333,9.7875,10.0875,11.1958333333333,6
334,,,,,,,,,,,,,8.44,8.83,9.225,9.3125,9.61764705882353,10.1291666666667,10.9583333333333,5.925
335,,,,,,,,,,,,,8.37500000000001,8.75,9.025,9.19166666666666,9.50833333333333,9.85833333333334,10.7041666666667,5.84166666666667
336,,,,,,,,,,,,,8.31666666666667,8.5875,8.95416666666667,9.1,9.40833333333334,9.82727272727273,10.5,5.8
337,,,,,,,,,,,,,8.20416666666666,8.3625,8.92916666666667,9.06666666666666,9.30416666666667,,10.325,5.65416666666667
338,,,,,,,,,,,,,8.07916666666666,8.3125,8.9,9.05416666666667,9.20416666666666,,10.2291666666667,5.54583333333334
339,,,,,,,,,,,,,8.00833333333333,8.32916666666667,8.89166666666667,8.93333333333334,9.2,,10.0666666666667,5.5625
340,,,,,,,,,,,,,8.05416666666666,8.40833333333334,8.8875,9.02083333333333,9.20833333333333,,9.98333333333333,5.48333333333333
341,,,,,,,,,,,,,8.15833333333333,8.51666666666667,8.9125,9,9.23333333333333,,9.93333333333334,5.43333333333333
342,,,,,,,,,,,,,8.275,8.5875,8.92083333333334,9.025,9.1,,9.67083333333333,5.4375
343,,,,,,,,,,,,,8.32916666666667,8.52916666666667,8.9125,9,9.00416666666667,,9.2125,4.94166666666667
344,,,,,,,,,,,,,8.17916666666667,8.45416666666667,8.81666666666667,8.87500000000001,8.7875,,9.275,4.925
345,,,,,,,,,,,,,8.11666666666667,8.37916666666667,8.64166666666666,8.69166666666666,8.675,,9.27916666666667,4.9625
346,,,,,,,,,,,,,8.01666666666667,8.32083333333334,8.48333333333334,8.50416666666667,8.44583333333334,,9.1375,4.98636363636364
347,,,,,,,,,,,,,7.92083333333333,8.20833333333333,8.33333333333334,8.37916666666667,8.14583333333333,,9.06666666666666,5.04166666666667
348,,,,,,,,,,,,,7.85,8.04166666666667,8.19583333333333,8.225,7.94166666666667,,8.80833333333333,5.12916666666667
349,,,,,,,,,,,,,7.74583333333333,7.9125,7.99166666666667,7.97083333333334,7.78333333333333,,8.6125,5.2125
350,,,,,,,,,,,,,7.61,7.8,7.65,7.69583333333333,7.60416666666667,,8.42083333333333,4.94166666666667
351,,,,,,,,,,,,,7.35416666666667,7.55833333333333,7.45416666666667,7.425,7.4875,,8.34583333333334,4.94166666666667
352,,,,,,,,,,,,,7.20833333333333,7.37916666666667,7.375,7.27916666666666,7.31666666666667,,8.1875,4.7875
353,,,,,,,,,,,,,7.05,7.17916666666667,7.06666666666667,7.14583333333333,7.1625,,8.04166666666667,4.70416666666667
354,,,,,,,,,,,,,6.93333333333333,6.9625,6.91666666666667,7.03333333333333,7,,8,4.6625
355,,,,,,,,,,,,,6.8875,6.875,6.95,7,6.81666666666667,,7.92083333333334,4.87916666666667
356,,,,,,,,,,,,,6.85833333333334,6.80833333333333,6.82916666666667,6.925,6.89583333333333,,7.81666666666667,4.94166666666667
357,,,,,,,,,,,,,6.74166666666666,6.73333333333333,6.8,6.85833333333334,7.03333333333333,,7.2625,4.87916666666667
358,,,,,,,,,,,,,6.54583333333333,6.62916666666667,6.70416666666667,6.7375,7.10416666666667,,7.12083333333333,4.7375
359,,,,,,,,,,,,,6.45833333333333,6.52916666666667,6.62083333333333,6.8125,7.05833333333333,,6.97916666666667,4.70833333333333
360,,,,,,,,,,,,,6.34583333333333,6.43333333333334,6.6125,6.8,6.85,,6.6875,4.47916666666667
361,,,,,,,,,,,,,6.19583333333333,6.32083333333333,6.72083333333333,6.8,6.6125,,6.86666666666667,4.40416666666667
362,,,,,,,,,,,,,6.09583333333333,6.18333333333333,6.675,6.675,6.44166666666667,,6.9375,4.4375
363,,,,,,,,,,,,,5.97916666666667,6.175,6.52083333333333,6.50833333333334,6.25833333333333,,6.87916666666667,4.44166666666667
364,,,,,,,,,,,,,5.925,6.24583333333333,6.32916666666667,6.3375,6.1,,6.40416666666667,4.35416666666667
365,,,,,,,,,,,,,6.03304347826087,6.28434782608696,6.38125,6.2,6.09375,,6.68235294117647,4.25833333333333
Notes:
2019 Columbia Basin Daily Average Forebay Temperature (C)
Generated 03 Jun 2020 11:03:24 PDT. DART Columbia Basin Conditions www.cbr.washington.edu/dart/query/basin_conditions.

"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2020). Columbia Basin Conditions. Available from http://www.cbr.washington.edu/dart/query/basin_conditions."
